group,start_date,lat,lon,volume
environmental,2024-10-01 10:01:35+00:00,43.731880966666665,10.405950266666666,3
environmental,2024-10-02 10:01:35+00:00,43.731880966666665,10.405950266666666,3
environmental,2024-10-10 10:01:35+00:00,43.71227726666666,10.405399333333333,3
environmental,2024-10-11 10:01:35+00:00,43.713054525,10.40556585,4
environmental,2024-10-12 10:01:35+00:00,43.7128308,10.406684466666666,3
environmental,2024-10-13 10:01:35+00:00,43.7128308,10.406684466666666,3
environmental,2024-11-22 10:01:35+00:00,43.73184620000001,10.405957933333333,3
environmental,2024-11-23 10:01:35+00:00,43.73184620000001,10.405957933333333,3
environmental,2024-12-02 10:01:35+00:00,43.73079306666667,10.404073966666667,3
environmental,2024-12-04 10:01:35+00:00,43.72872183333334,10.4051194,3
environmental,2024-12-05 10:01:35+00:00,43.72872183333334,10.4051194,3
environmental,2024-12-13 10:01:35+00:00,43.71771533333333,10.410294500000001,3
environmental,2024-12-14 10:01:35+00:00,43.71771533333333,10.410294500000001,3
environmental,2024-12-15 10:01:35+00:00,43.71771533333333,10.410294500000001,3
environmental,2024-12-20 10:01:35+00:00,43.73187693333333,10.405975733333333,3
environmental,2025-01-29 10:01:35+00:00,43.731870566666665,10.405946300000002,3
environmental,2025-01-30 10:01:35+00:00,43.731864200000004,10.405963700000001,4
environmental,2025-01-31 10:01:35+00:00,43.73187170000001,10.40595704,5
environmental,2025-02-01 10:01:35+00:00,43.73187170000001,10.40595704,5
environmental,2025-02-02 10:01:35+00:00,43.731857780000006,10.40597378,5
environmental,2025-02-03 10:01:35+00:00,43.731857780000006,10.40597378,5
infrastructure,2024-10-01 10:01:35+00:00,43.71744186666666,10.406387633333333,3
infrastructure,2024-10-02 10:01:35+00:00,43.71744186666666,10.406387633333333,3
infrastructure,2024-10-03 10:01:35+00:00,43.71744186666666,10.406387633333333,3
infrastructure,2024-10-07 10:01:35+00:00,43.723104966666675,10.391303066666667,3
infrastructure,2024-10-08 10:01:35+00:00,43.723104966666675,10.391303066666667,3
infrastructure,2024-10-09 10:01:35+00:00,43.723104966666675,10.391303066666667,3
infrastructure,2024-10-10 10:01:35+00:00,43.724095725,10.3916725,4
infrastructure,2024-10-11 10:01:35+00:00,43.724095725,10.3916725,4
infrastructure,2024-10-11 10:01:35+00:00,43.71348736666667,10.404965933333333,3
infrastructure,2024-10-12 10:01:35+00:00,43.724095725,10.3916725,4
infrastructure,2024-10-13 10:01:35+00:00,43.72364806666666,10.39230305,6
infrastructure,2024-10-14 10:01:35+00:00,43.72352586666667,10.394593416666666,6
infrastructure,2024-10-15 10:01:35+00:00,43.72352586666667,10.394593416666666,6
infrastructure,2024-10-16 10:01:35+00:00,43.7238804375,10.394102675,8
